Rollno,cent_allot,cent_add,examDate,batch,rep_time
NL2001972,NEL,NIELIT NEL,25-09-2023,1,9:00 AM
NL2001973,NIZA,NIELIT NIZA,17-09-2023,2,2:00 PM
NL2001974,NIZA,NIELIT NIZA,14-09-2023,2,2:00 PM
NL2001975,NIZA,NIELIT NIZA,26-09-2023,2,2:00 PM
NL2001976,NIZA,NIELIT NIZA,11-09-2023,2,2:00 PM
NL2001977,NIZA,NIELIT NIZA,09-09-2023,2,2:00 PM
NL2001978,NIZA,NIELIT NIZA,21-09-2023,1,9:00 AM
NL2001979,NIZA,NIELIT NIZA,01-09-2023,2,2:00 PM
NL2001980,NIZA,NIELIT NIZA,07-09-2023,1,9:00 AM
NL2001981,NALG,NIELIT NALG,14-09-2023,1,9:00 AM
NL2001982,NIZA,NIELIT NIZA,14-09-2023,1,9:00 AM
NL2001983,NALG,NIELIT NALG,05-09-2023,2,2:00 PM
NL2001984,NIZA,NIELIT NIZA,07-09-2023,1,9:00 AM
NL2001985,NIZA,NIELIT NIZA,11-09-2023,1,9:00 AM
NL2001986,NIZA,NIELIT NIZA,03-09-2023,1,9:00 AM
NL2001987,NALG,NIELIT NALG,13-09-2023,1,9:00 AM
NL2001988,NIZA,NIELIT NIZA,13-09-2023,1,9:00 AM
NL2001989,NALG,NIELIT NALG,30-09-2023,2,2:00 PM
NL2001990,NIZA,NIELIT NIZA,14-09-2023,1,9:00 AM
NL2001991,NALG,NIELIT NALG,07-09-2023,2,2:00 PM
NL2001992,NIZA,NIELIT NIZA,25-09-2023,1,9:00 AM
NL2001993,NIZA,NIELIT NIZA,17-09-2023,1,9:00 AM
NL2001994,NALG,NIELIT NALG,19-09-2023,1,9:00 AM
NL2001995,NIZA,NIELIT NIZA,11-09-2023,1,9:00 AM
NL2001996,NIZA,NIELIT NIZA,28-09-2023,2,2:00 PM
NL2001997,NIZA,NIELIT NIZA,22-09-2023,1,9:00 AM
NL2001998,NIZA,NIELIT NIZA,15-09-2023,1,9:00 AM
NL2001999,NIZA,NIELIT NIZA,06-09-2023,1,9:00 AM
NL2002000,NIZA,NIELIT NIZA,20-09-2023,1,9:00 AM
NL2002001,NIZA,NIELIT NIZA,08-09-2023,2,2:00 PM
NL2002002,NIZA,NIELIT NIZA,07-09-2023,1,9:00 AM
NL2002003,NIZA,NIELIT NIZA,16-09-2023,2,2:00 PM
NL2002004,NIZA,NIELIT NIZA,08-09-2023,1,9:00 AM
NL2002005,NIZA,NIELIT NIZA,23-09-2023,2,2:00 PM
NL2002006,NIZA,NIELIT NIZA,09-09-2023,1,9:00 AM
NL2002007,NIZA,NIELIT NIZA,06-09-2023,1,9:00 AM
NL2002008,PUD,NIELIT PUD,03-09-2023,2,2:00 PM
NL2002009,PUD,NIELIT PUD,26-09-2023,1,9:00 AM
NL2002010,NIZA,NIELIT NIZA,28-09-2023,2,2:00 PM
NL2002011,PUD,NIELIT PUD,10-09-2023,2,2:00 PM
NL2002012,NIZA,NIELIT NIZA,09-09-2023,2,2:00 PM
NL2002013,NIZA,NIELIT NIZA,13-09-2023,2,2:00 PM
NL2002014,PUD,NIELIT PUD,19-09-2023,2,2:00 PM
NL2002015,PUD,NIELIT PUD,18-09-2023,1,9:00 AM
NL2002016,NIZA,NIELIT NIZA,14-09-2023,1,9:00 AM
NL2002017,NIZA,NIELIT NIZA,20-09-2023,2,2:00 PM
NL2002018,PUD,NIELIT PUD,08-09-2023,1,9:00 AM
NL2002019,NEL,NIELIT NEL,25-09-2023,1,9:00 AM
NL2002020,NEL,NIELIT NEL,06-09-2023,1,9:00 AM
NL2002021,NEL,NIELIT NEL,10-09-2023,1,9:00 AM
NL2002022,NEL,NIELIT NEL,05-09-2023,2,2:00 PM
NL2002023,NEL,NIELIT NEL,17-09-2023,1,9:00 AM
NL2002024,NEL,NIELIT NEL,13-09-2023,1,9:00 AM
NL2002025,NEL,NIELIT NEL,01-09-2023,1,9:00 AM
NL2002026,NEL,NIELIT NEL,20-09-2023,2,2:00 PM
NL2002027,NEL,NIELIT NEL,09-09-2023,2,2:00 PM
NL2002028,NEL,NIELIT NEL,09-09-2023,2,2:00 PM
NL2002029,MAHB,NIELIT MAHB,21-09-2023,1,9:00 AM
NL2002030,NIZA,NIELIT NIZA,13-09-2023,2,2:00 PM
NL2002031,NIZA,NIELIT NIZA,14-09-2023,2,2:00 PM
NL2002032,PUD,NIELIT PUD,25-09-2023,2,2:00 PM
NL2002033,PUD,NIELIT PUD,04-09-2023,2,2:00 PM
NL2002034,PUD,NIELIT PUD,20-09-2023,1,9:00 AM
NL2002035,PUD,NIELIT PUD,28-09-2023,1,9:00 AM
NL2002036,PUD,NIELIT PUD,18-09-2023,1,9:00 AM
NL2002037,PUD,NIELIT PUD,04-09-2023,2,2:00 PM
NL2002038,PUD,NIELIT PUD,01-09-2023,2,2:00 PM
NL2002039,PUD,NIELIT PUD,03-09-2023,1,9:00 AM
NL2002040,PUD,NIELIT PUD,09-09-2023,2,2:00 PM
NL2002041,NIZA,NIELIT NIZA,21-09-2023,1,9:00 AM
NL2002042,NIZA,NIELIT NIZA,16-09-2023,1,9:00 AM
NL2002043,NIZA,NIELIT NIZA,05-09-2023,1,9:00 AM
NL2002044,NIZA,NIELIT NIZA,09-09-2023,1,9:00 AM
NL2002045,NIZA,NIELIT NIZA,24-09-2023,1,9:00 AM
NL2002046,VIZI,NIELIT VIZI,12-09-2023,1,9:00 AM
NL2002047,VIZI,NIELIT VIZI,11-09-2023,2,2:00 PM
NL2002048,NIZA,NIELIT NIZA,19-09-2023,1,9:00 AM
NL2002049,NIZA,NIELIT NIZA,15-09-2023,2,2:00 PM
NL2002050,NIZA,NIELIT NIZA,22-09-2023,1,9:00 AM
NL2002051,NIZA,NIELIT NIZA,04-09-2023,1,9:00 AM
NL2002052,NIZA,NIELIT NIZA,01-09-2023,1,9:00 AM
NL2002053,NIZA,NIELIT NIZA,15-09-2023,2,2:00 PM
NL2002054,NIZA,NIELIT NIZA,26-09-2023,1,9:00 AM
NL2002055,PUD,NIELIT PUD,25-09-2023,2,2:00 PM
NL2002056,PUD,NIELIT PUD,23-09-2023,2,2:00 PM
NL2002057,PUD,NIELIT PUD,14-09-2023,1,9:00 AM
NL2002058,PUD,NIELIT PUD,13-09-2023,2,2:00 PM
NL2002059,KARN,NIELIT KARN,01-09-2023,1,9:00 AM
NL2002060,PUD,NIELIT PUD,21-09-2023,1,9:00 AM
NL2002061,PUD,NIELIT PUD,28-09-2023,2,2:00 PM
NL2002062,PUD,NIELIT PUD,21-09-2023,1,9:00 AM
NL2002063,KARN,NIELIT KARN,21-09-2023,1,9:00 AM
NL2002064,KARN,NIELIT KARN,20-09-2023,2,2:00 PM
NL2002065,PUD,NIELIT PUD,08-09-2023,1,9:00 AM
NL2002066,PUD,NIELIT PUD,04-09-2023,2,2:00 PM
NL2002067,PUD,NIELIT PUD,22-09-2023,1,9:00 AM
NL2002068,PUD,NIELIT PUD,01-09-2023,2,2:00 PM
NL2002069,PUD,NIELIT PUD,28-09-2023,2,2:00 PM
NL2002070,KARN,NIELIT KARN,19-09-2023,1,9:00 AM
NL2002071,KARN,NIELIT KARN,16-09-2023,1,9:00 AM
NL2002072,PUD,NIELIT PUD,28-09-2023,1,9:00 AM
NL2002073,PUD,NIELIT PUD,20-09-2023,1,9:00 AM
NL2002074,PUD,NIELIT PUD,12-09-2023,1,9:00 AM
NL2002075,PUD,NIELIT PUD,08-09-2023,2,2:00 PM
NL2002076,PUD,NIELIT PUD,29-09-2023,2,2:00 PM
NL2002077,PUD,NIELIT PUD,27-09-2023,1,9:00 AM
NL2002078,PUD,NIELIT PUD,13-09-2023,1,9:00 AM
NL2002079,KARN,NIELIT KARN,28-09-2023,2,2:00 PM
NL2002080,KARN,NIELIT KARN,24-09-2023,2,2:00 PM
NL2002081,KARN,NIELIT KARN,17-09-2023,1,9:00 AM
NL2002082,TRI,NIELIT TRI,28-09-2023,1,9:00 AM
NL2002083,PUD,NIELIT PUD,05-09-2023,1,9:00 AM
NL2002084,PUD,NIELIT PUD,06-09-2023,2,2:00 PM
NL2002085,PUD,NIELIT PUD,21-09-2023,2,2:00 PM
NL2002086,PUD,NIELIT PUD,21-09-2023,1,9:00 AM
NL2002087,PUD,NIELIT PUD,22-09-2023,2,2:00 PM
NL2002088,PUD,NIELIT PUD,23-09-2023,1,9:00 AM
NL2002089,PUD,NIELIT PUD,09-09-2023,1,9:00 AM
NL2002090,PUD,NIELIT PUD,25-09-2023,1,9:00 AM
NL2002091,PUD,NIELIT PUD,29-09-2023,1,9:00 AM
NL2002092,PUD,NIELIT PUD,13-09-2023,2,2:00 PM
NL2002093,KARN,NIELIT KARN,19-09-2023,1,9:00 AM
NL2002094,PUD,NIELIT PUD,29-09-2023,1,9:00 AM
NL2002095,PUD,NIELIT PUD,25-09-2023,2,2:00 PM
NL2002096,PUD,NIELIT PUD,14-09-2023,2,2:00 PM
NL2002097,PUD,NIELIT PUD,14-09-2023,1,9:00 AM
NL2002098,PUD,NIELIT PUD,04-09-2023,1,9:00 AM
NL2002099,ANA,NIELIT ANA,12-09-2023,2,2:00 PM
NL2002100,ANA,NIELIT ANA,08-09-2023,2,2:00 PM
NL2002101,ANA,NIELIT ANA,14-09-2023,2,2:00 PM
NL2002102,ANA,NIELIT ANA,17-09-2023,1,9:00 AM
NL2002103,ANA,NIELIT ANA,24-09-2023,2,2:00 PM
NL2002104,ANA,NIELIT ANA,02-09-2023,2,2:00 PM
NL2002105,ANA,NIELIT ANA,02-09-2023,1,9:00 AM
NL2002106,WGOD,NIELIT WGOD,20-09-2023,1,9:00 AM
NL2002107,WGOD,NIELIT WGOD,16-09-2023,1,9:00 AM
NL2002108,WGOD,NIELIT WGOD,26-09-2023,1,9:00 AM
NL2002109,WGOD,NIELIT WGOD,09-09-2023,1,9:00 AM
NL2002110,WGOD,NIELIT WGOD,25-09-2023,2,2:00 PM
NL2002111,WGOD,NIELIT WGOD,07-09-2023,2,2:00 PM
NL2002112,WGOD,NIELIT WGOD,11-09-2023,1,9:00 AM
NL2002113,WGOD,NIELIT WGOD,19-09-2023,2,2:00 PM
NL2002114,WGOD,NIELIT WGOD,09-09-2023,1,9:00 AM
NL2002115,WGOD,NIELIT WGOD,23-09-2023,2,2:00 PM
NL2002116,TRI,NIELIT TRI,11-09-2023,1,9:00 AM
NL2002117,TRI,NIELIT TRI,18-09-2023,2,2:00 PM
NL2002118,TRI,NIELIT TRI,05-09-2023,2,2:00 PM
NL2002119,TRI,NIELIT TRI,13-09-2023,2,2:00 PM
NL2002120,TRI,NIELIT TRI,19-09-2023,2,2:00 PM
NL2002121,TRI,NIELIT TRI,06-09-2023,2,2:00 PM
NL2002122,TRI,NIELIT TRI,26-09-2023,1,9:00 AM
NL2002123,TRI,NIELIT TRI,12-09-2023,2,2:00 PM
NL2002124,TRI,NIELIT TRI,08-09-2023,2,2:00 PM
NL2002125,TRI,NIELIT TRI,06-09-2023,1,9:00 AM
NL2002126,KRK,NIELIT KRK,02-09-2023,1,9:00 AM
NL2002127,KRK,NIELIT KRK,02-09-2023,1,9:00 AM
NL2002128,KRK,NIELIT KRK,23-09-2023,1,9:00 AM
NL2002129,KRK,NIELIT KRK,05-09-2023,2,2:00 PM
NL2002130,KRK,NIELIT KRK,29-09-2023,1,9:00 AM
NL2002131,KRK,NIELIT KRK,13-09-2023,1,9:00 AM
NL2002132,KRK,NIELIT KRK,25-09-2023,2,2:00 PM
NL2002133,KRK,NIELIT KRK,10-09-2023,2,2:00 PM
NL2002134,KRK,NIELIT KRK,07-09-2023,1,9:00 AM
NL2002135,KRK,NIELIT KRK,16-09-2023,1,9:00 AM
NL2002136,KRK,NIELIT KRK,07-09-2023,2,2:00 PM
NL2002137,KRK,NIELIT KRK,06-09-2023,2,2:00 PM
NL2002138,KRK,NIELIT KRK,18-09-2023,2,2:00 PM
NL2002139,KRK,NIELIT KRK,03-09-2023,1,9:00 AM
NL2002140,KRK,NIELIT KRK,26-09-2023,2,2:00 PM
NL2002141,KRK,NIELIT KRK,27-09-2023,1,9:00 AM
NL2002142,KRK,NIELIT KRK,07-09-2023,1,9:00 AM
NL2002143,KRK,NIELIT KRK,01-09-2023,2,2:00 PM
NL2002144,KRK,NIELIT KRK,04-09-2023,1,9:00 AM
NL2002145,KRK,NIELIT KRK,12-09-2023,1,9:00 AM
NL2002146,KRK,NIELIT KRK,04-09-2023,1,9:00 AM
NL2002147,KRK,NIELIT KRK,13-09-2023,1,9:00 AM
NL2002148,KRK,NIELIT KRK,10-09-2023,1,9:00 AM
NL2002149,KRK,NIELIT KRK,26-09-2023,1,9:00 AM
NL2002150,KRK,NIELIT KRK,23-09-2023,2,2:00 PM
NL2002151,KRK,NIELIT KRK,29-09-2023,2,2:00 PM
NL2002152,KRK,NIELIT KRK,26-09-2023,1,9:00 AM
NL2002153,KRK,NIELIT KRK,13-09-2023,2,2:00 PM
NL2002154,KRK,NIELIT KRK,19-09-2023,2,2:00 PM
NL2002155,KRK,NIELIT KRK,18-09-2023,2,2:00 PM
NL2002156,KRK,NIELIT KRK,06-09-2023,2,2:00 PM
NL2002157,KRK,NIELIT KRK,19-09-2023,2,2:00 PM
NL2002158,KRK,NIELIT KRK,04-09-2023,1,9:00 AM
NL2002159,KRK,NIELIT KRK,10-09-2023,1,9:00 AM
NL2002160,KRK,NIELIT KRK,09-09-2023,2,2:00 PM
NL2002161,KRK,NIELIT KRK,10-09-2023,2,2:00 PM
NL2002162,KRK,NIELIT KRK,29-09-2023,1,9:00 AM
NL2002163,KRK,NIELIT KRK,20-09-2023,1,9:00 AM
NL2002164,NEL,NIELIT NEL,13-09-2023,1,9:00 AM
NL2002165,VIZ,NIELIT VIZ,21-09-2023,2,2:00 PM
NL2002166,VIZ,NIELIT VIZ,28-09-2023,1,9:00 AM
NL2002167,VIZ,NIELIT VIZ,05-09-2023,1,9:00 AM
NL2002168,VIZ,NIELIT VIZ,08-09-2023,1,9:00 AM
NL2002169,VIZ,NIELIT VIZ,15-09-2023,2,2:00 PM
NL2002170,VIZ,NIELIT VIZ,25-09-2023,1,9:00 AM
NL2002171,VIZ,NIELIT VIZ,29-09-2023,1,9:00 AM
NL2002172,VIZ,NIELIT VIZ,29-09-2023,1,9:00 AM
NL2002173,VIZ,NIELIT VIZ,17-09-2023,1,9:00 AM
NL2002174,VIZ,NIELIT VIZ,16-09-2023,2,2:00 PM
NL2002175,VIZ,NIELIT VIZ,13-09-2023,1,9:00 AM
NL2002176,VIZ,NIELIT VIZ,16-09-2023,1,9:00 AM
NL2002177,VIZ,NIELIT VIZ,15-09-2023,1,9:00 AM
NL2002178,VIZ,NIELIT VIZ,01-09-2023,2,2:00 PM
NL2002179,VIZ,NIELIT VIZ,12-09-2023,1,9:00 AM
NL2002180,VIZ,NIELIT VIZ,03-09-2023,1,9:00 AM
NL2002181,VIZ,NIELIT VIZ,12-09-2023,2,2:00 PM
NL2002182,VIZ,NIELIT VIZ,02-09-2023,2,2:00 PM
NL2002183,VIZ,NIELIT VIZ,16-09-2023,1,9:00 AM
NL2002184,VIZ,NIELIT VIZ,06-09-2023,2,2:00 PM
NL2002185,VIZ,NIELIT VIZ,08-09-2023,1,9:00 AM
NL2002186,VIZ,NIELIT VIZ,22-09-2023,2,2:00 PM
NL2002187,VIZ,NIELIT VIZ,09-09-2023,1,9:00 AM
NL2002188,VIZ,NIELIT VIZ,21-09-2023,2,2:00 PM
NL2002189,VIZ,NIELIT VIZ,02-09-2023,2,2:00 PM
NL2002190,VIZ,NIELIT VIZ,20-09-2023,1,9:00 AM
NL2002191,VIZ,NIELIT VIZ,02-09-2023,1,9:00 AM
NL2002192,VIZ,NIELIT VIZ,28-09-2023,1,9:00 AM
NL2002193,VIZ,NIELIT VIZ,22-09-2023,2,2:00 PM
NL2002194,VIZ,NIELIT VIZ,30-09-2023,1,9:00 AM
NL2002195,VIZ,NIELIT VIZ,15-09-2023,2,2:00 PM
NL2002196,VIZ,NIELIT VIZ,23-09-2023,1,9:00 AM
NL2002197,VIZ,NIELIT VIZ,07-09-2023,2,2:00 PM
NL2002198,VIZ,NIELIT VIZ,17-09-2023,1,9:00 AM
NL2002199,VIZ,NIELIT VIZ,02-09-2023,2,2:00 PM
NL2002200,VIZ,NIELIT VIZ,27-09-2023,1,9:00 AM
NL2002201,VIZ,NIELIT VIZ,17-09-2023,2,2:00 PM
NL2002202,VIZ,NIELIT VIZ,14-09-2023,2,2:00 PM
NL2002203,VIZ,NIELIT VIZ,22-09-2023,1,9:00 AM
NL2002204,VIZ,NIELIT VIZ,03-09-2023,1,9:00 AM
NL2002205,VIZ,NIELIT VIZ,06-09-2023,1,9:00 AM
NL2002206,VIZ,NIELIT VIZ,18-09-2023,1,9:00 AM
NL2002207,KUN,NIELIT KUN,14-09-2023,2,2:00 PM
NL2002208,KUN,NIELIT KUN,29-09-2023,2,2:00 PM
NL2002209,KUN,NIELIT KUN,23-09-2023,2,2:00 PM
NL2002210,KUN,NIELIT KUN,14-09-2023,2,2:00 PM
NL2002211,KUN,NIELIT KUN,03-09-2023,1,9:00 AM
NL2002212,KUN,NIELIT KUN,28-09-2023,1,9:00 AM
NL2002213,KUN,NIELIT KUN,05-09-2023,2,2:00 PM
NL2002214,KUN,NIELIT KUN,23-09-2023,2,2:00 PM
NL2002215,KUN,NIELIT KUN,18-09-2023,1,9:00 AM
NL2002216,KUN,NIELIT KUN,11-09-2023,2,2:00 PM
NL2002217,KUN,NIELIT KUN,19-09-2023,1,9:00 AM
NL2002218,KUN,NIELIT KUN,07-09-2023,2,2:00 PM
NL2002219,KUN,NIELIT KUN,08-09-2023,1,9:00 AM
NL2002220,KUN,NIELIT KUN,18-09-2023,1,9:00 AM
NL2002221,KUN,NIELIT KUN,06-09-2023,1,9:00 AM
NL2002222,KUN,NIELIT KUN,28-09-2023,1,9:00 AM
NL2002223,KUN,NIELIT KUN,27-09-2023,1,9:00 AM
NL2002224,KUN,NIELIT KUN,18-09-2023,2,2:00 PM
NL2002225,KUN,NIELIT KUN,04-09-2023,2,2:00 PM
NL2002226,KUN,NIELIT KUN,07-09-2023,2,2:00 PM
NL2002227,KUN,NIELIT KUN,20-09-2023,2,2:00 PM
NL2002228,KUN,NIELIT KUN,16-09-2023,1,9:00 AM
NL2002229,KUN,NIELIT KUN,13-09-2023,1,9:00 AM
NL2002230,KUN,NIELIT KUN,07-09-2023,1,9:00 AM
NL2002231,KUN,NIELIT KUN,24-09-2023,1,9:00 AM
NL2002232,KUN,NIELIT KUN,23-09-2023,2,2:00 PM
NL2002233,KUN,NIELIT KUN,23-09-2023,1,9:00 AM
NL2002234,KUN,NIELIT KUN,22-09-2023,2,2:00 PM
NL2002235,KUN,NIELIT KUN,06-09-2023,1,9:00 AM
NL2002236,KUN,NIELIT KUN,19-09-2023,2,2:00 PM
NL2002237,KUN,NIELIT KUN,23-09-2023,1,9:00 AM
NL2002238,KUN,NIELIT KUN,11-09-2023,1,9:00 AM
NL2002239,GUN,NIELIT GUN,20-09-2023,2,2:00 PM
NL2002240,GUN,NIELIT GUN,19-09-2023,1,9:00 AM
NL2002241,GUN,NIELIT GUN,07-09-2023,1,9:00 AM
NL2002242,GUN,NIELIT GUN,13-09-2023,1,9:00 AM
NL2002243,GUN,NIELIT GUN,09-09-2023,1,9:00 AM
NL2002244,GUN,NIELIT GUN,13-09-2023,2,2:00 PM
NL2002245,GUN,NIELIT GUN,21-09-2023,1,9:00 AM
NL2002246,GUN,NIELIT GUN,28-09-2023,2,2:00 PM
NL2002247,GUN,NIELIT GUN,28-09-2023,1,9:00 AM
NL2002248,GUN,NIELIT GUN,22-09-2023,1,9:00 AM
NL2002249,GUN,NIELIT GUN,02-09-2023,2,2:00 PM
NL2002250,GUN,NIELIT GUN,24-09-2023,2,2:00 PM
NL2002251,GUN,NIELIT GUN,23-09-2023,2,2:00 PM
NL2002252,GUN,NIELIT GUN,05-09-2023,2,2:00 PM
NL2002253,GUN,NIELIT GUN,20-09-2023,1,9:00 AM
NL2002254,GUN,NIELIT GUN,10-09-2023,1,9:00 AM
NL2002255,GUN,NIELIT GUN,18-09-2023,1,9:00 AM
NL2002256,GUN,NIELIT GUN,16-09-2023,2,2:00 PM
NL2002257,GUN,NIELIT GUN,28-09-2023,2,2:00 PM
NL2002258,GUN,NIELIT GUN,11-09-2023,2,2:00 PM
NL2002259,GUN,NIELIT GUN,02-09-2023,1,9:00 AM
NL2002260,GUN,NIELIT GUN,13-09-2023,1,9:00 AM
NL2002261,GUN,NIELIT GUN,07-09-2023,2,2:00 PM
NL2002262,GUN,NIELIT GUN,13-09-2023,1,9:00 AM
NL2002263,GUN,NIELIT GUN,30-09-2023,1,9:00 AM
NL2002264,GUN,NIELIT GUN,21-09-2023,1,9:00 AM
NL2002265,GUN,NIELIT GUN,02-09-2023,1,9:00 AM
NL2002266,GUN,NIELIT GUN,01-09-2023,1,9:00 AM
NL2002267,GUN,NIELIT GUN,15-09-2023,1,9:00 AM
NL2002268,KUN,NIELIT KUN,02-09-2023,2,2:00 PM
NL2002269,KUN,NIELIT KUN,29-09-2023,1,9:00 AM
NL2002270,ANA,NIELIT ANA,18-09-2023,1,9:00 AM
NL2002271,KUN,NIELIT KUN,18-09-2023,2,2:00 PM
NL2002272,ANA,NIELIT ANA,16-09-2023,1,9:00 AM
NL2002273,KUN,NIELIT KUN,29-09-2023,1,9:00 AM
NL2002274,KUN,NIELIT KUN,05-09-2023,2,2:00 PM
NL2002275,KUN,NIELIT KUN,11-09-2023,1,9:00 AM
NL2002276,KUN,NIELIT KUN,09-09-2023,2,2:00 PM
NL2002277,MAHB,NIELIT MAHB,01-09-2023,1,9:00 AM
NL2002278,MAHB,NIELIT MAHB,05-09-2023,2,2:00 PM
NL2002279,MAHB,NIELIT MAHB,06-09-2023,1,9:00 AM
NL2002280,MAHB,NIELIT MAHB,25-09-2023,1,9:00 AM
NL2002281,MAHB,NIELIT MAHB,29-09-2023,2,2:00 PM
NL2002282,MAHB,NIELIT MAHB,01-09-2023,2,2:00 PM
NL2002283,MAHB,NIELIT MAHB,20-09-2023,1,9:00 AM
NL2002284,MAHB,NIELIT MAHB,11-09-2023,2,2:00 PM
NL2002285,MAHB,NIELIT MAHB,18-09-2023,1,9:00 AM
NL2002286,MAHB,NIELIT MAHB,30-09-2023,1,9:00 AM
NL2002287,MAHB,NIELIT MAHB,19-09-2023,2,2:00 PM
NL2002288,MAHB,NIELIT MAHB,26-09-2023,2,2:00 PM
NL2002289,MAHB,NIELIT MAHB,14-09-2023,2,2:00 PM
NL2002290,MAHB,NIELIT MAHB,14-09-2023,1,9:00 AM
NL2002291,VIZI,NIELIT VIZI,19-09-2023,1,9:00 AM
NL2002292,KUN,NIELIT KUN,17-09-2023,1,9:00 AM
NL2002293,TRI,NIELIT TRI,21-09-2023,1,9:00 AM
NL2002294,TRI,NIELIT TRI,22-09-2023,2,2:00 PM
NL2002295,GUN,NIELIT GUN,24-09-2023,2,2:00 PM
NL2002296,KPM,NIELIT KPM,22-09-2023,2,2:00 PM
NL2002297,EGOD,NIELIT EGOD,03-09-2023,2,2:00 PM
NL2002298,TRI,NIELIT TRI,04-09-2023,1,9:00 AM
NL2002299,EGOD,NIELIT EGOD,16-09-2023,2,2:00 PM
NL2002300,EGOD,NIELIT EGOD,09-09-2023,1,9:00 AM
NL2002301,EGOD,NIELIT EGOD,10-09-2023,2,2:00 PM
NL2002302,EGOD,NIELIT EGOD,24-09-2023,2,2:00 PM
NL2002303,EGOD,NIELIT EGOD,14-09-2023,2,2:00 PM
NL2002304,EGOD,NIELIT EGOD,24-09-2023,1,9:00 AM
NL2002305,EGOD,NIELIT EGOD,04-09-2023,1,9:00 AM
NL2002306,EGOD,NIELIT EGOD,27-09-2023,2,2:00 PM
NL2002307,KPM,NIELIT KPM,28-09-2023,2,2:00 PM
NL2002308,KPM,NIELIT KPM,11-09-2023,1,9:00 AM
NL2002309,KPM,NIELIT KPM,06-09-2023,2,2:00 PM
NL2002310,KPM,NIELIT KPM,23-09-2023,1,9:00 AM
NL2002311,KPM,NIELIT KPM,12-09-2023,2,2:00 PM
NL2002312,TRI,NIELIT TRI,29-09-2023,2,2:00 PM
NL2002313,TRI,NIELIT TRI,18-09-2023,1,9:00 AM
NL2002314,TRI,NIELIT TRI,19-09-2023,2,2:00 PM
NL2002315,TRI,NIELIT TRI,23-09-2023,1,9:00 AM
NL2002316,TRI,NIELIT TRI,09-09-2023,1,9:00 AM
NL2002317,TRI,NIELIT TRI,13-09-2023,1,9:00 AM
NL2002318,TRI,NIELIT TRI,12-09-2023,2,2:00 PM
NL2002319,TRI,NIELIT TRI,21-09-2023,1,9:00 AM
NL2002320,TRI,NIELIT TRI,05-09-2023,1,9:00 AM
NL2002321,TRI,NIELIT TRI,20-09-2023,1,9:00 AM
NL2002322,TRI,NIELIT TRI,09-09-2023,2,2:00 PM
NL2002323,TRI,NIELIT TRI,21-09-2023,1,9:00 AM
NL2002324,TRI,NIELIT TRI,29-09-2023,2,2:00 PM
NL2002325,TRI,NIELIT TRI,17-09-2023,1,9:00 AM
NL2002326,TRI,NIELIT TRI,28-09-2023,2,2:00 PM
NL2002327,TRI,NIELIT TRI,13-09-2023,2,2:00 PM
NL2002328,TRI,NIELIT TRI,25-09-2023,1,9:00 AM
NL2002329,VIZI,NIELIT VIZI,03-09-2023,2,2:00 PM
NL2002330,VIZI,NIELIT VIZI,21-09-2023,1,9:00 AM
NL2002331,VIZI,NIELIT VIZI,25-09-2023,2,2:00 PM
NL2002332,TRI,NIELIT TRI,16-09-2023,2,2:00 PM
NL2002333,TRI,NIELIT TRI,15-09-2023,2,2:00 PM
NL2002334,TRI,NIELIT TRI,27-09-2023,2,2:00 PM
NL2002335,TRI,NIELIT TRI,10-09-2023,2,2:00 PM
NL2002336,TRI,NIELIT TRI,16-09-2023,1,9:00 AM
NL2002337,KARN,NIELIT KARN,27-09-2023,1,9:00 AM
NL2002338,KARN,NIELIT KARN,21-09-2023,2,2:00 PM
NL2002339,EGOD,NIELIT EGOD,25-09-2023,1,9:00 AM
NL2002340,VIZI,NIELIT VIZI,29-09-2023,2,2:00 PM
NL2002341,VIZI,NIELIT VIZI,21-09-2023,1,9:00 AM
NL2002342,VIZI,NIELIT VIZI,20-09-2023,2,2:00 PM
NL2002343,VIZI,NIELIT VIZI,28-09-2023,1,9:00 AM
NL2002344,VIZI,NIELIT VIZI,23-09-2023,1,9:00 AM
NL2002345,VIZI,NIELIT VIZI,25-09-2023,2,2:00 PM
NL2002346,VIZI,NIELIT VIZI,05-09-2023,2,2:00 PM
NL2002347,EGOD,NIELIT EGOD,08-09-2023,1,9:00 AM
NL2002348,EGOD,NIELIT EGOD,04-09-2023,1,9:00 AM
NL2002349,EGOD,NIELIT EGOD,05-09-2023,1,9:00 AM
NL2002350,EGOD,NIELIT EGOD,17-09-2023,2,2:00 PM
NL2002351,EGOD,NIELIT EGOD,04-09-2023,1,9:00 AM
NL2002352,EGOD,NIELIT EGOD,25-09-2023,1,9:00 AM
NL2002353,EGOD,NIELIT EGOD,23-09-2023,2,2:00 PM
NL2002354,EGOD,NIELIT EGOD,23-09-2023,2,2:00 PM
NL2002355,EGOD,NIELIT EGOD,06-09-2023,2,2:00 PM
NL2002356,EGOD,NIELIT EGOD,14-09-2023,2,2:00 PM
NL2002357,EGOD,NIELIT EGOD,09-09-2023,2,2:00 PM
NL2002358,EGOD,NIELIT EGOD,08-09-2023,2,2:00 PM
NL2002359,EGOD,NIELIT EGOD,29-09-2023,2,2:00 PM
NL2002360,EGOD,NIELIT EGOD,02-09-2023,1,9:00 AM
NL2002361,EGOD,NIELIT EGOD,26-09-2023,1,9:00 AM
